Transaction_ID,User_ID,Merchant_ID,Transaction_Amount,Transaction_Hour,Transaction_Day,Transaction_Month,Location_Lat,Location_Lon,Device_Type,Transaction_Type,Previous_Transaction_Days,Days_Since_Card_Issued,Fraud
TXN018574,3677,1498,1374.4684169773138,13,19,12,34.75327335562925,69.42040333675199,Mobile,In-Store,28,3065,0
TXN018575,3288,227,3710.802066133407,9,27,7,15.815364329174157,93.7749295615145,Mobile,In-Store,17,1827,0
TXN018576,4916,1228,1113.382393647605,22,11,4,34.29016753905293,74.23975770388661,Desktop,In-Store,2,2610,0
TXN018577,2820,167,4027.5497237450763,16,26,12,23.72822409559159,83.47780341155556,POS,In-Store,6,1963,0
TXN018578,1789,1589,4240.4977679480235,12,18,6,15.460680278042455,82.78233832968269,Desktop,Online,26,1335,0
TXN018579,2334,1463,6197.953263723233,8,21,7,8.614687979160646,80.50420257967718,Mobile,Online,25,2118,0
TXN018580,4789,1968,4000.128766257063,7,1,1,33.600636603008766,77.1552897069745,Mobile,In-Store,13,763,0
TXN018581,2093,1131,3117.4707802183566,23,8,1,30.69975065874621,87.46235101901175,Desktop,In-Store,20,3375,0
TXN018582,176,411,1828.5897226009727,0,9,10,10.90214293887702,76.97874321614677,Mobile,Online,19,547,0
TXN018583,638,8,5074.854392675276,7,19,3,28.64736893160668,76.8479131355357,POS,Online,10,2380,0
TXN018584,4881,42,4096.487821117779,16,24,9,30.65242384707941,73.70211512206913,Mobile,In-Store,16,982,0
TXN018585,1444,229,3946.1580060142887,0,1,11,34.252151881443204,93.8054327247977,Mobile,In-Store,16,3442,0
TXN018586,1232,1807,4393.544635001485,15,7,2,18.458724156492284,69.71410358409757,Mobile,Online,0,2805,0
TXN018587,1918,1293,1926.7968905853631,18,28,5,23.898753062882758,79.6064522950324,Mobile,Online,26,804,0
TXN018588,3605,1513,4325.0611145721805,21,17,2,19.303652741197087,74.9303098607086,Mobile,Online,5,1316,0
TXN018589,2851,1028,50.0,19,24,3,16.412024367590355,81.59621136787133,Desktop,Online,23,1323,0
TXN018590,1205,994,1421.2877081927836,13,9,6,26.479787501853487,93.8883020364334,Mobile,In-Store,19,1979,0
TXN018591,3387,1600,2762.0531630736796,20,9,6,31.03508895819004,83.68948074040853,POS,Online,19,458,0
TXN018592,2592,1197,4494.098391033139,7,18,2,9.981995996882171,93.0044760100815,Mobile,Online,11,2476,0
TXN018593,3584,1002,2050.265293291405,14,14,3,22.302749527287403,96.83578824755816,POS,In-Store,13,2112,0
TXN018594,3640,456,429.2647421470788,22,14,12,8.726355766718353,88.27340777148667,POS,In-Store,9,952,0
TXN018595,3743,1521,499.8818807102655,10,22,12,29.18843575603768,92.78430518049652,POS,Online,11,921,0
TXN018596,2284,1191,3051.0867303729046,19,26,8,20.721671996039202,93.01909106183548,POS,Online,12,719,0
TXN018597,501,54,4176.196384322912,17,2,8,30.210230443114085,94.9430535651199,POS,Online,8,2243,0
TXN018598,495,1799,6091.302396670306,13,28,4,11.66532464778442,81.60033805335772,Mobile,In-Store,11,237,0
TXN018599,680,136,186.00330066884908,11,10,10,12.317963134853343,87.53424671158042,POS,Online,12,2487,0
TXN018600,4692,332,3314.6629281732075,15,22,11,25.73342418910929,90.67941469259263,Mobile,Online,8,2852,0
TXN018601,3962,782,1519.7771067023357,10,19,4,14.698329079262706,80.2638288871259,Desktop,Online,23,885,0
TXN018602,284,399,313.3496829773326,20,3,11,30.09010460954327,82.18879094673345,Mobile,Online,22,1922,0
TXN018603,897,862,2747.9952839033836,0,1,9,19.60592467006216,94.36230344538936,Mobile,In-Store,19,1295,0
TXN018604,598,348,2454.6644613294634,23,16,1,30.707287327715015,87.11095527136206,POS,Online,12,3611,0
TXN018605,4167,1266,3974.860832738049,9,7,4,16.614695788309795,73.32019549937543,Desktop,Online,28,2707,0
TXN018606,237,21,150.97543648234296,13,22,7,23.85368612155517,79.5194704869308,Desktop,In-Store,8,3012,0
TXN018607,4065,1717,1076.574117947541,16,23,8,15.160869647504313,91.29813676713505,Mobile,Online,0,2087,0
TXN018608,2615,78,441.12764418627876,3,9,10,56.69126630313619,160.62605693364742,Mobile,Online,0,7,1
TXN018609,3773,634,2797.790956212189,20,19,3,22.210752063818795,73.40678240334164,Mobile,Online,3,1147,0
TXN018610,3997,1336,1575.7011516111013,13,19,7,33.04364955292546,87.31522605598984,Mobile,In-Store,16,2419,0
TXN018611,3171,936,2400.6753712534482,18,6,6,27.88825045326915,79.02175488480142,Mobile,Online,17,968,0
TXN018612,2777,179,2261.5710411652735,19,20,12,21.80876736949665,71.55077705831336,Mobile,In-Store,3,1232,0
TXN018613,2324,1131,1700.532019222209,17,20,12,15.412562941829188,78.36043868069747,Desktop,Online,2,440,0
TXN018614,2083,1491,3330.5169918227034,23,9,11,21.419240472506587,91.85082296899017,Mobile,In-Store,26,681,0
TXN018615,528,716,2413.7255740240666,20,7,8,22.308190259367976,70.33157653760654,Mobile,Online,4,815,0
TXN018616,708,1892,1516.8831581901245,20,9,2,29.12324263661814,87.13766705203025,Mobile,In-Store,25,1892,0
TXN018617,1567,221,2942.2390605153764,11,19,12,14.354711457814819,77.63425888860127,Desktop,In-Store,12,3252,0
TXN018618,4645,47,3211.421725008271,0,22,4,31.6311287233349,68.59192552888945,Mobile,Online,9,1947,0
TXN018619,1938,1464,1170.454718223114,22,26,2,15.857767726739691,81.48215195677795,Mobile,In-Store,19,1909,0
TXN018620,2410,448,468.8692760861563,2,13,9,-48.664440873794156,-78.59642143053146,Mobile,Online,0,17,1
TXN018621,3586,951,2731.356295810556,8,9,10,11.730676173263966,89.58630188063486,POS,In-Store,16,2101,0
TXN018622,4399,1696,1212.7763583182655,8,25,1,30.066533306361244,82.10788466260004,Mobile,In-Store,25,1429,0
TXN018623,4388,1251,146.76560161014822,11,26,10,30.561567406340327,85.58472234363262,Mobile,In-Store,24,571,0
TXN018624,1622,1732,4848653.126695984,3,14,12,70.06920053746512,-130.86875466214178,ATM,ATM_Withdrawal,113,9,1
TXN018625,2422,1299,3497.266472899053,23,2,11,23.121491131670705,80.20826631080975,Desktop,Online,24,3405,0
TXN018626,4550,451,1914.752322794583,19,18,11,9.779860690111601,77.49975852293275,POS,In-Store,8,1975,0
TXN018627,959,1354,1418.621555591193,10,15,4,20.35960204944774,94.65200174978406,Mobile,Online,3,3190,0
TXN018628,2598,1652,2442.2171886907554,7,24,12,28.87954763695787,93.46284645314056,POS,In-Store,4,418,0
TXN018629,4590,1714,6849.691914856152,18,4,12,30.322596767486008,70.86249715952307,Desktop,Online,5,2638,0
TXN018630,2082,505,3704.310876180166,14,18,10,28.576235267704142,79.61355859260779,Mobile,In-Store,24,627,0
TXN018631,510,826,2269.1193602391736,23,1,6,8.036915999614731,68.42760052592199,Mobile,Online,17,2129,0
TXN018632,119,1066,827.9948044688331,20,14,7,24.976931486954047,91.26856030183389,POS,In-Store,18,223,0
TXN018633,744,1907,1900.8572128649785,21,21,5,19.73705714023277,76.67001276243624,POS,In-Store,21,691,0
TXN018634,4680,1832,3803.3850540241447,9,27,1,24.05087320362378,86.41529934546327,Mobile,Online,16,893,0
TXN018635,2742,1815,8307.309282920865,23,6,1,26.512169013141257,82.47796068261022,Mobile,In-Store,24,2814,0
TXN018636,3133,1577,1871.9701580921655,7,8,9,20.859647540671048,71.5558166878697,Mobile,Online,23,3183,0
TXN018637,1777,1465,2981.6990828690778,18,12,11,10.416211802390674,73.74888271886402,Mobile,In-Store,13,1202,0
TXN018638,2519,560,3300.261555018072,14,8,8,27.173110024912088,79.00582912909408,Desktop,Online,1,2624,0
TXN018639,3063,683,4109.1961241223025,11,17,10,26.21820368253692,77.52003878547077,POS,Online,2,354,0
TXN018640,803,1576,368.78355460954253,15,16,4,8.969071890157903,79.5752962245994,Mobile,Online,2,180,0
TXN018641,3591,765,278.44915416227786,23,19,10,33.12894669323802,94.81505944995318,Mobile,Online,24,2593,0
TXN018642,2948,846,2263.6910235113833,18,15,1,24.418875113918492,74.29693111950837,Mobile,Online,20,2145,0
TXN018643,3625,793,1678.8538368518193,23,1,4,31.65379683048135,85.00218654062647,POS,Online,21,1018,0
TXN018644,1911,55,96.10602547632197,8,24,5,29.395139651676942,89.77737838035173,Mobile,In-Store,14,3497,0
TXN018645,4687,679,2601.1698537828497,0,26,8,30.119053606316978,87.27396366066888,Mobile,In-Store,22,1232,0
TXN018646,2726,609,1896.1161406388633,20,26,7,27.199056151298652,76.24917687117065,POS,In-Store,24,336,0
TXN018647,418,620,3367.9608648673225,10,9,9,15.245413554942083,71.47480233326637,Mobile,Online,18,3278,0
TXN018648,3657,489,5604.134642814738,7,17,2,34.43865152668179,93.4576574984015,POS,In-Store,19,1908,0
TXN018649,1778,1226,3828.291137314922,13,2,4,33.52027685766314,76.23501865623717,Mobile,In-Store,14,3052,0
TXN018650,1517,1929,1397.9841612266514,23,18,10,30.942913428221264,72.42190827620733,Desktop,Online,8,366,0
TXN018651,3403,872,50.0,9,20,3,23.525300764720065,69.21711465687851,Mobile,In-Store,25,931,0
TXN018652,817,1686,3829.6172525936176,13,5,11,17.051980737360438,90.99394442365058,Mobile,In-Store,20,2579,0
TXN018653,2820,1566,5093229.594191409,2,12,8,50.44146482513162,34.26922429825868,Mobile,Online,114,17,1
TXN018654,1641,1734,3862.7504268957955,11,12,9,16.060082624367702,75.22756955573199,Desktop,In-Store,23,1554,0
TXN018655,2130,167,4748.654739287365,0,21,5,31.385427558965,76.50931962085882,Mobile,In-Store,11,541,0
TXN018656,569,64,2948.8080178110054,10,3,7,18.19783545636522,80.45862738050606,Mobile,Online,9,3582,0
TXN018657,3957,1663,1735.3440734515157,20,12,10,15.148728860286981,93.46638723496544,Mobile,In-Store,21,1579,0
TXN018658,3782,1888,1139.6467323594143,11,24,3,19.940286879023034,94.08340113703152,POS,In-Store,7,2957,0
TXN018659,1531,878,3519.366576392723,10,19,7,18.99855687662099,88.0950418362882,Mobile,In-Store,20,858,0
TXN018660,3764,1454,2710.6641793539816,21,6,3,29.436616773768417,92.15788886440004,POS,Online,9,1143,0
TXN018661,1071,596,3439.9929714785185,10,3,12,31.069260152324844,89.30044808802286,Desktop,In-Store,23,3351,0
TXN018662,3341,1216,3144.519910698418,11,1,11,26.892354311964557,80.9418142324424,Desktop,Online,23,182,0
TXN018663,2993,810,4811.921065293636,8,11,8,19.046709853939326,85.66617957056681,POS,Online,22,1802,0
TXN018664,1118,717,2280.520805031934,19,19,12,18.21044745019366,76.59445851497658,Mobile,Online,13,2109,0
TXN018665,1744,1309,5382.674175753678,9,4,11,34.22178248785559,90.73558517712915,Mobile,Online,5,2011,0
TXN018666,76,1278,1652.253014178657,7,3,2,14.807658047310941,78.18221416503845,Mobile,In-Store,27,2751,0
TXN018667,1796,759,848.4800927947417,22,25,1,17.47437214406725,75.33102371204811,Desktop,Online,3,1067,0
TXN018668,2001,447,2514.588813289996,16,10,12,14.523846386978803,81.35502090229961,POS,Online,11,3411,0
TXN018669,4445,461,1150.9690905408527,17,16,8,28.526104525015512,77.67293289141233,Mobile,Online,8,1450,0
TXN018670,3899,1884,2647.902607357767,20,3,10,23.91203373089109,70.62202154727251,Mobile,Online,20,2170,0
TXN018671,4581,1433,2912.032868350146,11,27,3,26.4562741187916,84.9513839025478,Mobile,In-Store,0,2288,0
TXN018672,2225,1488,1488.467613961339,21,18,5,22.873636560883202,73.61728399080654,POS,Online,16,2561,0
TXN018673,1733,894,50.0,10,5,2,10.19427949933004,82.8996281162489,Mobile,Online,3,1461,0
TXN018674,170,576,1306436.587852689,18,23,12,65.68434945095483,127.37335064003256,ATM,ATM_Withdrawal,1,534,1
TXN018675,4733,1217,1475.1212655753616,14,4,12,34.74320145149418,73.99893140967035,Desktop,In-Store,15,2091,0
TXN018676,4520,777,974.99927705206,13,8,3,31.78236452107029,69.69486142737068,Mobile,Online,5,389,0
TXN018677,3699,730,3341.1348051531254,18,28,6,34.074811682504446,82.29817418226013,Mobile,Online,10,784,0
TXN018678,2027,721,4389.276632739576,10,18,10,26.499883186228377,87.36416889368664,POS,Online,8,3106,0
TXN018679,988,1288,1386.2247980739874,15,16,1,32.26653734411113,96.0995873847165,POS,In-Store,0,1400,0
TXN018680,386,1385,408.45531733254234,2,9,8,-10.224869993058093,-147.78506032519365,Mobile,Online,0,11,1
TXN018681,537,439,6330.077371065569,13,9,2,30.279627585207454,91.11262175930561,Desktop,Online,11,2651,0
TXN018682,1749,391,2098.6526197492535,19,8,11,29.26661092863151,82.93588985073359,Mobile,In-Store,17,3619,0
TXN018683,3710,893,543.3358557806891,16,16,8,21.406299433509908,77.89888934632836,Desktop,Online,16,2001,0
TXN018684,1699,981,1994.404838085497,20,28,3,29.6669289352233,74.49495564969459,Mobile,Online,28,1230,0
TXN018685,9,1782,946.0812472749953,16,17,2,24.427378238914432,89.42622065941924,Mobile,Online,4,2984,0
TXN018686,1442,508,71.03730671440462,20,4,3,14.08238607560782,89.33442659651305,Mobile,Online,3,1151,0
TXN018687,3994,1027,133.94008152955303,14,1,3,19.91953462752383,81.1470421130004,Mobile,Online,7,2199,0
TXN018688,621,446,6312.111731510644,16,23,10,8.421631091013875,69.68242156808486,Mobile,Online,17,3390,0
TXN018689,4429,311,1089.4249732776177,16,14,3,9.118651425879222,82.42214031751148,Mobile,Online,28,2289,0
TXN018690,2513,1123,7344.371893933565,8,13,3,24.269696866024518,95.7487861365288,Mobile,Online,8,3235,0
TXN018691,740,1452,3518.5936044461682,11,12,11,27.53830355052745,69.9607258081185,POS,Online,0,1478,0
TXN018692,3780,1071,1299.0864673642488,19,17,6,13.996765808824929,81.94669632291165,Desktop,Online,3,2675,0
TXN018693,885,1332,493.3006896133377,11,12,7,34.8462308739315,84.20560316359219,Mobile,Online,29,2057,0
TXN018694,1218,1007,2863.778635201893,23,10,7,22.77259783963812,90.22491608605966,Mobile,Online,16,2673,0
TXN018695,3967,1989,2975.4878139549674,21,24,10,14.29148264912411,76.00599186882094,POS,Online,27,3093,0
TXN018696,3519,1373,4940.8500875565605,11,27,8,17.78772650279216,84.92674610506904,Mobile,Online,7,213,0
TXN018697,281,701,2505.3775221582705,14,16,5,11.470274225377409,82.58644214549106,Mobile,Online,11,3135,0
TXN018698,4755,713,2390.5140360313635,7,22,12,22.62274749891685,79.08649937366226,Mobile,In-Store,2,1460,0
TXN018699,2386,1189,5639.47269876919,18,22,7,9.589192591938968,85.79761693020089,Mobile,In-Store,8,2214,0
TXN018700,1335,1456,2041.4725213540041,20,3,9,23.164116976964696,72.99776338159765,Mobile,In-Store,5,162,0
TXN018701,372,1170,468.08560435902245,16,12,2,24.4107345174685,76.73205018835361,Mobile,Online,18,3156,0
TXN018702,1404,1309,2734.4055817704075,0,1,6,34.94771917662301,94.7005209963047,Mobile,Online,1,1688,0
TXN018703,1200,113,5643.4418277069235,23,16,9,31.20145247885558,73.74411951110547,POS,In-Store,27,2511,0
TXN018704,4009,1528,5581.386724751064,15,9,2,30.283749755122628,74.64018605789883,Mobile,In-Store,8,2266,0
TXN018705,4767,1813,822.2784316079317,20,24,12,34.099905812045876,86.50467216204991,Mobile,Online,29,389,0
TXN018706,1848,329,6116.896400771878,16,25,12,14.253863005841708,96.89859841797171,Mobile,In-Store,5,3308,0
TXN018707,2115,1396,818.0314538186844,7,13,2,16.80771828205792,82.26040896978596,POS,Online,18,1277,0
TXN018708,2613,1018,5171.143491328188,14,25,5,15.204896081374143,94.28298350450481,Mobile,Online,18,2821,0
TXN018709,883,445,2863.216153601081,22,13,9,18.39191326582539,93.2616663560718,Desktop,In-Store,26,3604,0
TXN018710,3755,461,4138.937811748264,22,27,10,11.707265786394068,83.28618297856968,Mobile,Online,22,840,0
TXN018711,3785,1567,3700.550153340465,8,13,12,33.46216882185686,86.0869512225863,POS,Online,6,1261,0
TXN018712,4679,490,4443.199605239125,15,4,11,9.406594916861643,95.04624503569057,Desktop,In-Store,25,3150,0
TXN018713,3857,1115,301.482823087802,15,13,9,8.789515396185628,73.67910087400708,POS,Online,24,3244,0
TXN018714,1839,235,1977.2420112890159,17,17,9,23.391390154577607,86.51505934677117,Desktop,In-Store,24,2818,0
TXN018715,2620,640,2887.598056983559,22,4,4,32.234951083979375,91.40448981570624,POS,Online,29,1242,0
TXN018716,4614,69,5348.510115264156,13,24,8,31.548740800267474,92.3266886111145,POS,Online,12,902,0
TXN018717,3607,909,6441.866260743665,14,3,4,29.47510463161977,85.05894878156816,Mobile,Online,20,3163,0
TXN018718,1236,443,2653.994300743209,13,4,4,30.718166900989086,71.95867391851796,Mobile,In-Store,21,826,0
TXN018719,4436,1557,3315.0372440848346,14,8,6,14.079389693954145,80.59268071513307,Mobile,Online,10,1449,0
TXN018720,4626,732,5942.9177928652725,23,27,2,18.358092026147247,72.25011453998425,Mobile,Online,25,357,0
TXN018721,218,1762,5569.783808489814,18,3,3,23.19066805488467,89.07568862834226,Mobile,In-Store,28,1286,0
TXN018722,52,813,88.28448395411397,10,21,8,14.675177659989934,72.76145911549048,Desktop,Online,28,464,0
TXN018723,152,483,1373.1827341255234,0,7,7,31.813471395442615,69.23084417337138,Desktop,In-Store,15,2383,0
TXN018724,1593,524,8808.66789722246,8,19,10,27.546530029001755,89.22699601432525,POS,In-Store,2,3318,0
TXN018725,4273,60,13.405031703852572,4,10,11,33.116087118695646,-58.88542161731063,Mobile,Online,0,22,1
TXN018726,2310,759,2874.9379344101435,18,24,5,12.970137297220043,94.62802172035762,Mobile,Online,0,3571,0
TXN018727,367,1287,3585.879090724293,23,10,5,20.362391929050684,81.0557146835407,Mobile,Online,21,94,0
TXN018728,2597,1161,328.5754742116601,0,21,1,21.6462802914104,74.36623993752107,Mobile,In-Store,7,932,0
TXN018729,4546,1088,8278.30798841254,16,22,11,11.30739936225008,72.70046593898694,Desktop,In-Store,19,1526,0
TXN018730,3908,682,2876.4574090064525,22,18,8,30.420054185043597,87.62441740663039,Mobile,In-Store,2,1362,0
TXN018731,3512,721,439.41997546289076,16,25,10,23.875152423838202,74.05194330443429,Mobile,Online,15,1514,0
TXN018732,4303,1971,689.7576157727626,15,3,1,21.662009813219,69.91493576324274,Desktop,Online,23,1489,0
TXN018733,2251,1509,2652154.703101016,3,20,2,-77.18167125822042,-106.49646206523398,ATM,ATM_Withdrawal,151,32,1
TXN018734,2786,21,2822.0309928001852,16,15,4,23.557449953535347,75.35817390281626,POS,Online,8,2344,0
TXN018735,2446,1929,1820.2904013880861,19,11,6,10.879444074448667,76.44422744075327,Mobile,Online,0,3419,0
TXN018736,2918,116,3033.3619507793114,12,20,4,25.262000000568104,86.5767213444508,Mobile,In-Store,27,3505,0
TXN018737,3594,1622,4730.953163605898,9,18,4,26.307301231940002,70.81109292890413,Desktop,In-Store,12,3216,0
TXN018738,151,642,4993.38209379751,0,14,5,14.59648678401081,90.54843344004797,Desktop,Online,22,159,0
TXN018739,2946,936,2498.5500484153354,0,9,10,18.92093261757973,91.5862492743289,Mobile,Online,10,1892,0
TXN018740,2725,1964,1007.0555272527599,7,14,9,32.44783098682582,76.60082428686296,Desktop,Online,16,1039,0
TXN018741,3766,525,4420.32021784927,18,28,2,14.578497767967505,73.0860364606347,POS,Online,17,2490,0
TXN018742,1429,934,1007338.281528345,4,4,5,68.66651290269496,147.30720383233452,Mobile,ATM_Withdrawal,5,661,1
TXN018743,516,865,3044.6682428020936,21,10,4,31.968167162702564,85.02555863316053,Desktop,In-Store,14,663,0
TXN018744,2401,499,1780990.0148492109,3,9,8,-83.47774725299801,160.98062175733259,ATM,ATM_Withdrawal,106,79,1
TXN018745,4096,1559,3721886.162482426,3,12,12,-16.02354917337405,-40.90688278555314,ATM,ATM_Withdrawal,77,88,1
TXN018746,3811,1880,3669.4730666495734,10,13,7,34.0723933297629,69.3916278149218,Mobile,In-Store,15,3337,0
TXN018747,396,1686,2348.3299666323396,10,9,11,8.469284202340479,74.40544662126851,Desktop,Online,28,894,0
TXN018748,2682,479,2837.29571218898,15,12,7,23.789006988585367,78.42761330563849,Mobile,Online,12,1097,0
TXN018749,1537,1714,2909.0388193990702,23,5,10,14.83777194976097,88.98735109193173,POS,Online,2,3570,0
TXN018750,4568,1399,1859.9346229083312,23,14,11,26.87932200796287,82.60044206196328,Mobile,In-Store,10,936,0
TXN018751,2004,209,1429.5666933351242,18,18,7,13.000879309966486,81.52063130679574,Mobile,In-Store,6,79,0
TXN018752,2021,1181,437.71824017933386,14,11,5,32.772431192543166,93.31900921823993,Mobile,In-Store,9,2521,0
TXN018753,1548,1492,2986.8183381683157,23,28,5,10.20985147834242,94.99697817154104,Mobile,Online,24,3391,0
TXN018754,4268,1844,3767.1047855406487,11,7,1,23.86312923726021,92.29931588117496,Mobile,Online,16,2583,0
TXN018755,3391,1388,145.71122778478502,8,22,1,31.367303821759712,74.71809471118719,Mobile,In-Store,25,670,0
TXN018756,525,1322,3913.2745718900787,22,22,2,12.978092909673611,92.92749062053801,Mobile,In-Store,25,1087,0
TXN018757,3521,865,2299.908819732938,23,10,11,22.18123054135696,81.26839146228853,Desktop,Online,5,1792,0
TXN018758,862,895,3562.085599014965,12,5,5,28.740019273706764,88.301080619553,Desktop,In-Store,24,492,0
TXN018759,3780,841,1536.3975337467514,21,15,6,11.961904843604684,71.55371767177422,POS,In-Store,1,1497,0
TXN018760,2301,155,4284.827377164025,15,25,12,21.70339935291003,71.05786380672818,Desktop,Online,24,2611,0
TXN018761,1248,238,5762.960228885439,20,24,7,25.137203852349078,85.54101342387258,Mobile,Online,19,769,0
TXN018762,3358,15,6599969.632005702,1,22,1,-64.08599971198743,137.34802733812018,ATM,ATM_Withdrawal,130,29,1
TXN018763,3526,1562,4403.600673017863,12,16,11,8.551071072102593,86.37426767013424,Mobile,Online,29,2702,0
TXN018764,3924,1298,1401.9852955783,0,25,1,19.770209907423894,91.02703790201132,Mobile,Online,7,841,0
TXN018765,4811,1279,3777.8769482693015,8,18,2,34.52256807678263,88.71752206954672,Desktop,Online,8,663,0
TXN018766,3441,1437,3051.3988151599474,16,18,9,13.888589609367994,80.29052758572698,Mobile,In-Store,10,2160,0
TXN018767,115,1657,5415.3630989823,22,23,7,34.71954868078902,86.06383515585401,Mobile,In-Store,15,72,0
TXN018768,1661,1363,199.85267232019987,0,9,7,34.527924140727166,79.53605451947914,Mobile,In-Store,9,1854,0
TXN018769,958,1815,3459.57143029442,18,15,9,33.84407953584644,76.60679825370748,Desktop,In-Store,28,2523,0
TXN018770,288,1033,146436.81992406514,2,15,12,63.58562854536629,-133.48691352526666,ATM,ATM_Withdrawal,155,29,1
TXN018771,1341,1971,363.5456872377481,15,22,5,32.17253050789582,77.1315905809677,Mobile,Online,25,2411,0
TXN018772,1578,396,4305690.209054377,10,24,4,21.184262086612733,73.75817482676285,Mobile,Online,3,94,1
TXN018773,3091,191,4095.9572377611003,21,16,2,11.440747721925998,74.4907644506501,Desktop,Online,11,1382,0
TXN018774,3723,759,524514.2763784988,20,17,7,63.47659487978117,168.63750305609915,Mobile,ATM_Withdrawal,6,66,1
TXN018775,1145,432,4756.8926134519315,16,25,7,19.244567628292653,68.67230676168484,Desktop,Online,8,1554,0
TXN018776,4546,1920,2490.7591626533494,7,8,8,16.932677000648496,72.29111381653435,Desktop,In-Store,1,3568,0
TXN018777,1097,574,359.41824966079093,22,5,1,12.626757389386507,70.88280532897049,Desktop,In-Store,4,3247,0
TXN018778,4984,310,4643.629176902616,0,8,10,33.134427276058375,69.39560360594008,Mobile,Online,28,646,0
TXN018779,249,544,2673.9562202858674,11,17,10,15.676412882358973,85.2194674421594,Mobile,In-Store,19,661,0
TXN018780,267,39,4060.14790049573,7,6,8,27.735333997116886,94.60277277473031,Mobile,Online,18,178,0
TXN018781,1403,1116,836.9751751481094,19,11,9,28.43730483824257,91.60668016473335,Desktop,Online,29,2229,0
TXN018782,2908,1605,2183.085654243481,17,18,9,24.41290829430456,89.09312373640071,Mobile,In-Store,23,1493,0
TXN018783,2017,1839,1766.2710979698118,12,11,10,13.669248102723007,82.04882501783783,Mobile,In-Store,27,2392,0
TXN018784,4583,1663,1686.8096489516747,10,5,1,9.539150698764484,78.18671360652752,POS,Online,24,810,0
TXN018785,3243,563,3613.2783965483222,14,2,7,11.294096220690843,81.59133977476921,Mobile,Online,7,1555,0
TXN018786,4197,940,1298.8012534458912,21,7,5,24.343941743162624,78.41894065239758,Mobile,Online,20,3014,0
TXN018787,1400,517,4798.835013239441,10,3,6,15.163493280942372,70.76875129667548,Desktop,In-Store,2,2577,0
TXN018788,4325,1307,2881.671927697067,20,18,8,21.345896653396316,78.56106298178942,Desktop,Online,25,843,0
TXN018789,712,48,4649.406983294404,20,21,6,32.449943932486676,89.28026442927516,Mobile,Online,16,1584,0
TXN018790,425,1057,1441.0634100942125,20,20,1,10.317118256442892,69.04876949568208,POS,In-Store,10,409,0
TXN018791,1634,1946,2759.750082780873,21,22,9,28.081734736809654,78.06876728941582,Mobile,Online,5,1513,0
TXN018792,1591,16,2565.555572590014,23,12,12,32.13139541077494,92.68532207820644,Desktop,In-Store,28,207,0
TXN018793,922,1347,2818.6268932705416,20,7,11,11.777929368449115,69.32160436963589,Desktop,In-Store,20,2627,0
TXN018794,4112,1021,1786.3534530602255,7,19,7,20.742699535504883,70.94802189772908,Mobile,In-Store,4,3092,0
TXN018795,3018,1002,2257.1717844056916,11,24,4,30.68308020949721,93.81136144466582,Desktop,Online,6,1350,0
TXN018796,2293,1645,2123.674414276379,15,8,8,28.13336054940499,92.02916863442147,Mobile,Online,25,981,0
TXN018797,4828,1435,1611.2881323176055,20,12,2,33.215771450051236,80.7646393371449,POS,Online,13,2027,0
TXN018798,1403,1021,4382.892886093823,9,3,6,34.69674392313932,72.16335884955119,Desktop,In-Store,23,1965,0
TXN018799,3431,1384,993.0502498320561,10,12,3,9.553603702866893,80.03105445398668,POS,Online,26,317,0
TXN018800,3092,1382,450.31183845351507,18,10,9,13.621427118499199,91.48846373866124,POS,In-Store,28,1913,0
TXN018801,1941,1381,3263.167403125559,23,7,12,26.33228879209639,91.69650577784185,Mobile,Online,10,32,0
TXN018802,962,778,2174.9339132871887,11,17,6,20.001262250935213,69.77171456618552,Mobile,In-Store,15,3227,0
TXN018803,676,1981,3683.2182682007137,14,25,9,20.35369110741898,74.26811338152787,Mobile,Online,8,995,0
TXN018804,2649,1941,1981.2388773030825,17,21,10,21.05384217998673,86.61951888554889,Mobile,In-Store,13,989,0
TXN018805,621,1078,2140.251617414231,19,24,9,27.295806929875116,86.79132889421534,Mobile,Online,18,2554,0
TXN018806,1649,104,4949.017052975843,10,23,11,28.0806180427981,69.88317156951148,Mobile,In-Store,28,2609,0
TXN018807,317,986,127.18222409850151,1,25,11,-15.826851174177065,8.92166349292529,Mobile,Online,0,55,1
TXN018808,2726,983,2242.479993540271,11,2,5,21.238894989555885,96.55622547254903,POS,In-Store,8,3308,0
TXN018809,1297,1769,1895.136777363176,11,20,12,11.834025019987005,82.2076412324071,Mobile,Online,9,2194,0
TXN018810,3026,277,4173.311189091194,12,2,10,22.911981798145803,79.12747887228332,POS,Online,22,1553,0
TXN018811,2463,1778,1917.7123593319402,7,19,3,13.517475828083963,82.6436799923647,POS,In-Store,3,2031,0
TXN018812,4605,478,1287.4759017042938,10,5,12,18.89990246921368,92.1923304414005,POS,In-Store,3,647,0
TXN018813,665,1361,2839.184181947941,8,5,6,26.081932244602356,96.9175261225735,POS,In-Store,14,2440,0
TXN018814,1559,1662,1336.0963112855477,11,6,4,23.62184584468441,96.96188824218808,POS,In-Store,26,2357,0
TXN018815,256,1817,1910.9586296595771,17,15,6,29.991908466648482,76.28334570048804,Mobile,Online,15,1987,0
TXN018816,1035,599,1538.0260331972972,17,10,11,13.87094810425382,85.05038443748106,Desktop,Online,8,536,0
